fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,fixed acidity_scaled,volatile acidity_scaled,citric acid_scaled,residual sugar_scaled,chlorides_scaled,free sulfur dioxide_scaled,total sulfur dioxide_scaled,density_scaled,pH_scaled,sulphates_scaled,alcohol_scaled,quality
5.2,0.645,0.0,2.15,0.08,15.0,28.0,0.99444,3.78,0.61,12.5,-1.7914561662694215,0.6313945104320375,-1.3932579682543467,-0.276220671790781,-0.1645833773177108,-0.08553743910850388,-0.5769887875766118,-1.214490981394075,3.0340407586060976,-0.28548512970162193,1.9115717350659123,6
6.7,0.86,0.07,2.0,0.1,20.0,57.0,0.99598,3.6,0.74,11.7,-0.9275753451920874,1.806489290715389,-1.0351368374247438,-0.3871825083156616,0.24061374183948034,0.39323265870227314,0.3241910483693518,-0.3901810753391111,1.8725950286285962,0.4765130250707823,1.1719727610398523,6
9.1,0.37,0.32,2.1,0.064,4.0,15.0,0.99576,3.3,0.8,11.2,0.45463396853164695,-0.8716336969071334,0.24386720125240904,-0.3132079506324078,-0.48874107264346367,-1.1388316542922132,-0.9809659554144575,-0.5079396333469631,-0.06314785466724451,0.8282044811195846,0.7097234022735651,6
8.0,0.28,0.44,1.8,0.081,28.0,68.0,0.99501,3.36,0.66,11.2,-0.1788786335917312,-1.3635338374908619,0.8577891398174424,-0.535131623682169,-0.14432352135985124,1.1592648151995164,0.6660178826936828,-0.9093892629192046,0.32400072199192365,0.007591083672379936,0.7097234022735651,5
7.6,0.79,0.21,2.3,0.087,21.0,68.0,0.9955,3.12,0.44,9.2,-0.40924685254568716,1.4239002924836004,-0.3188945757655383,-0.16525883526590046,-0.02276438561269409,0.48898667826442854,0.6660178826936828,-0.6471088382652957,-1.224593584644746,-1.2819442551732274,-1.1392740327915833,5
7.5,0.61,0.26,1.9,0.073,24.0,88.0,0.99612,3.3,0.53,9.8,-0.46683890728417593,0.44010001131614285,-0.06309376803010762,-0.4611570659989154,-0.3064023690227278,0.7762487369508947,1.28752121782883,-0.31524381115228,-0.06314785466724451,-0.7544070711000244,-0.5845748022720374,5
9.7,0.69,0.32,2.5,0.088,22.0,91.0,0.9979,3.29,0.62,10.1,0.8001862969625804,0.8773445807239014,0.24386720125240904,-0.017309719899392832,-0.0025045296548345205,0.5847406978265839,1.3807467180991022,0.6375299763658059,-0.1276726174437711,-0.22686988702682157,-0.30722518701226614,5
6.8,0.68,0.09,3.9,0.068,15.0,29.0,0.99524,3.41,0.52,11.1,-0.8699832904535987,0.8226890095479321,-0.9328165143305717,1.0183340876661597,-0.40770164881202536,-0.08553743910850388,-0.5459136208198544,-0.7862780431836879,0.6466245358745651,-0.8130223137748247,0.6172735305203081,4
7.0,0.62,0.1,1.4,0.071,27.0,63.0,0.996,3.28,0.61,9.2,-0.7547991809766207,0.49475558249211277,-0.8816563527834855,-0.8310298544151842,-0.34692208093844695,1.0635107956373608,0.510642048909896,-0.37947575188384103,-0.19219738022030056,-0.28548512970162193,-1.1392740327915833,5
6.5,0.51,0.15,3.0,0.064,12.0,27.0,0.9929,3.33,0.59,12.8,-1.0427594546690653,-0.10645570044355551,-0.625855545048055,0.3525630685168759,-0.48874107264346367,-0.37279949779497007,-0.6080639543333691,-2.038800887449039,0.130426433662341,-0.4027156150512227,2.188921350325685,6
8.0,1.18,0.21,1.9,0.083,14.0,41.0,0.99532,3.34,0.47,10.5,-0.1788786335917312,3.555467568346424,-0.3188945757655383,-0.4611570659989154,-0.10380380944413209,-0.18129145867065927,-0.17301161973876603,-0.743456749362667,0.19495119643886757,-1.1060985271488266,0.06257430000076386,5
7.0,0.36,0.21,2.3,0.086,20.0,65.0,0.99558,3.4,0.54,10.1,-0.7547991809766207,-0.9262892680831034,-0.3188945757655383,-0.16525883526590046,-0.043024241570553665,0.39323265870227314,0.5727923824234107,-0.6042875444442749,0.5820997730980357,-0.6957918284252239,-0.30722518701226614,6
7.0,0.36,0.21,2.4,0.086,24.0,69.0,0.99556,3.4,0.53,10.1,-0.7547991809766207,-0.9262892680831034,-0.3188945757655383,-0.09128427758264665,-0.043024241570553665,0.7762487369508947,0.6970930494504401,-0.614992867899545,0.5820997730980357,-0.7544070711000244,-0.30722518701226614,6
7.5,0.63,0.27,2.0,0.083,17.0,91.0,0.99616,3.26,0.58,9.8,-0.46683890728417593,0.5494111536680827,-0.011933606483021464,-0.3871825083156616,-0.10380380944413209,0.10597060001580692,1.3807467180991022,-0.2938331642417399,-0.32124690577335663,-0.4613308577260231,-0.5845748022720374,6
5.4,0.74,0.0,1.2,0.0409999999999999,16.0,46.0,0.99258,4.01,0.59,12.5,-1.6762720567924436,1.150622436603751,-1.3932579682543467,-0.9789789697816916,-0.9547177596742354,0.010216580453651524,-0.017635785954979197,-2.2100860627331818,4.518110302466241,-0.4027156150512227,1.9115717350659123,6
9.9,0.44,0.46,2.2,0.091,10.0,41.0,0.99638,3.18,0.69,11.9,0.9153704064395589,-0.4890446986753445,0.9601094629116147,-0.23923339294915397,0.05827503821874419,-0.5643075369192809,-0.17301161973876603,-0.1760746062338879,-0.837445007985578,0.18343681169678042,1.356872504546368,6
9.1,0.76,0.68,1.7,0.414,18.0,64.0,0.99652,2.9,1.33,9.1,0.45463396853164695,1.2599335789556907,2.0856330169475092,-0.6091061813654229,6.60220851260738,0.20172461957796234,0.5417172156666533,-0.10113734204711622,-2.6441383657283626,3.934812342884002,-1.2317239045448403,6
9.7,0.66,0.34,2.6,0.094,12.0,88.0,0.99796,3.26,0.66,10.1,0.8001862969625804,0.7133778671959924,0.3461875243465814,0.056664837783860986,0.1190546060923229,-0.37279949779497007,1.28752121782883,0.6696459467315566,-0.32124690577335663,0.007591083672379936,-0.30722518701226614,5
5.0,0.74,0.0,1.2,0.0409999999999999,16.0,46.0,0.99258,4.01,0.59,12.5,-1.9066402757463996,1.150622436603751,-1.3932579682543467,-0.9789789697816916,-0.9547177596742354,0.010216580453651524,-0.017635785954979197,-2.2100860627331818,4.518110302466241,-0.4027156150512227,1.9115717350659123,6
9.1,0.34,0.42,1.8,0.0579999999999999,9.0,18.0,0.99392,3.18,0.55,11.4,0.45463396853164695,-1.035600410435043,0.75546881672327,-0.535131623682169,-0.610300208390623,-0.6600615564814363,-0.8877404551441854,-1.4928293912307997,-0.837445007985578,-0.6371765857504236,0.894623145780081,5
9.1,0.36,0.39,1.8,0.06,21.0,55.0,0.99495,3.18,0.82,11.0,0.45463396853164695,-0.9262892680831034,0.6019883320820119,-0.535131623682169,-0.5697804964749019,0.48898667826442854,0.2620407148558371,-0.9415052332849554,-0.837445007985578,0.9454349664691847,0.524823658767051,7
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,-0.9275753451920874,-0.3797335563234047,-0.16541409112427993,-0.6091061813654229,-0.22536294519128952,0.20172461957796234,-0.39053778703606756,-1.021795159199392,0.5175750103215091,-0.3441003723764223,0.15502417175402095,6
6.5,0.52,0.11,1.8,0.073,13.0,38.0,0.9955,3.34,0.52,9.3,-1.0427594546690653,-0.05180012926758561,-0.8304961912363995,-0.535131623682169,-0.3064023690227278,-0.27704547823281467,-0.2662371200090381,-0.6471088382652957,0.19495119643886757,-0.8130223137748247,-1.0468241610383244,5
7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,-0.5244309620226647,0.385444440140173,-0.06309376803010762,-0.3132079506324078,-0.10380380944413209,0.10597060001580692,1.3807467180991022,-0.2938331642417399,-0.1276726174437711,-0.5785613430756232,-0.5845748022720374,6
7.8,0.87,0.26,3.8,0.107,31.0,67.0,0.99668,3.26,0.46,9.2,-0.2940627430687092,1.861144861891359,-0.06309376803010762,0.9443595299829058,0.382432733544497,1.4465268738859824,0.6349427159369254,-0.015494754405015047,-0.32124690577335663,-1.1647137698236267,-1.1392740327915833,5
8.4,0.39,0.1,1.7,0.075,6.0,25.0,0.99581,3.09,0.43,9.7,0.051489585362224775,-0.7623225545551937,-0.8816563527834855,-0.6091061813654229,-0.26588265710700865,-0.9473236151679025,-0.6702142878468839,-0.4811763247088176,-1.4181678729743317,-1.3405594978480277,-0.6770246740252962,6
9.1,0.775,0.22,2.2,0.079,12.0,48.0,0.9976,3.18,0.51,9.6,0.45463396853164695,1.3419169357196457,-0.2677344142184521,-0.23923339294915397,-0.18484323327557037,-0.37279949779497007,0.04451454755853553,0.476950124536933,-0.837445007985578,-0.871637556449625,-0.7694745457785532,5
7.2,0.835,0.0,2.0,0.166,4.0,11.0,0.99608,3.39,0.52,10.0,-0.6396150714996427,1.6698503627754644,-1.3932579682543467,-0.3871825083156616,1.5777642350582108,-1.1388316542922132,-1.1052666224414869,-0.3366544580628202,0.5175750103215091,-0.8130223137748247,-0.39967505876552323,5
6.6,0.58,0.02,2.4,0.069,19.0,40.0,0.99387,3.38,0.66,12.6,-0.9851673999305766,0.27613329778823315,-1.2909376451601744,-0.09128427758264665,-0.3874417928541658,0.29747863914011774,-0.2040867864955234,-1.5195926998689453,0.4530502475449797,0.007591083672379936,2.0040216068191694,6
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,-1.33071972836151,-0.1611112716195254,-1.3932579682543467,-0.8310298544151842,-0.6305600643484806,-0.08553743910850388,-0.6391391210901265,-1.1930803344835348,0.32400072199192365,-1.223329012498427,-0.8619244175318104,5
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,-0.46683890728417593,-0.10645570044355551,-1.2909376451601744,-0.6091061813654229,-0.08354395348627253,-0.27704547823281467,-0.48376328730633966,-0.7113407789968568,0.32400072199192365,-0.6957918284252239,0.06257430000076386,6
7.6,0.54,0.02,1.7,0.085,17.0,31.0,0.99589,3.37,0.51,10.4,-0.40924685254568716,0.05751101308435418,-1.2909376451601744,-0.6091061813654229,-0.06328409752841295,0.10597060001580692,-0.48376328730633966,-0.4383550308877373,0.38852548476845306,-0.871637556449625,-0.029875571752493238,6
11.5,0.42,0.48,2.6,0.077,8.0,20.0,0.99852,3.09,0.53,11.0,1.8368432822553817,-0.5983558410272842,1.0624297860057867,0.056664837783860986,-0.22536294519128952,-0.7558155760435917,-0.8255901216306707,0.9693950034788216,-1.4181678729743317,-0.7544070711000244,0.524823658767051,5
8.2,0.44,0.24,2.3,0.063,10.0,28.0,0.99613,3.25,0.53,10.2,-0.06369452411475372,-0.4890446986753445,-0.16541409112427993,-0.16525883526590046,-0.5090009286013232,-0.5643075369192809,-0.5769887875766118,-0.30989114942467466,-0.3857716685498832,-0.7544070711000244,-0.21477531525900906,6
6.1,0.59,0.01,2.1,0.0559999999999999,5.0,13.0,0.99472,3.52,0.56,11.4,-1.2731276736230213,0.33078886896420306,-1.3420978067072604,-0.3132079506324078,-0.6508199203063422,-1.0430776347300579,-1.0431162889279721,-1.0646164530204127,1.356396926416372,-0.5785613430756232,0.894623145780081,5
7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,9.5,-0.6396150714996427,0.6860500816080074,-1.2397774836130884,-0.535131623682169,-0.20510308923342996,-0.8515695956057471,-1.0741914556847296,-0.4490603543430074,0.19495119643886757,-1.5750204685472289,-0.8619244175318104,5
6.9,0.57,0.0,2.8,0.081,21.0,41.0,0.99518,3.41,0.52,10.8,-0.8123912357151094,0.22147772661226328,-1.3932579682543467,0.2046139531503683,-0.14432352135985124,0.48898667826442854,-0.17301161973876603,-0.8183940135494981,0.6466245358745651,-0.8130223137748247,0.3399239152605368,5
9.0,0.6,0.29,2.0,0.069,32.0,73.0,0.99654,3.34,0.57,10.0,0.39704191379315823,0.385444440140173,0.09038671661115057,-0.3871825083156616,-0.3874417928541658,1.542280893448138,0.8213937164774696,-0.09043201859184614,0.19495119643886757,-0.5199461004008235,-0.39967505876552323,5
7.2,0.62,0.01,2.3,0.065,8.0,46.0,0.99332,3.32,0.51,11.8,-0.6396150714996427,0.49475558249211277,-1.3420978067072604,-0.16525883526590046,-0.4684812166856041,-0.7558155760435917,-0.017635785954979197,-1.8139890948886048,0.06590167088581153,-0.871637556449625,1.264422632793111,6
7.6,0.645,0.03,1.9,0.086,14.0,57.0,0.9969,3.37,0.46,10.3,-0.40924685254568716,0.6313945104320375,-1.2397774836130884,-0.4611570659989154,-0.043024241570553665,-0.18129145867065927,0.3241910483693518,0.10226380360283692,0.38852548476845306,-1.1647137698236267,-0.12232544350575032,5
7.2,0.58,0.03,2.3,0.077,7.0,28.0,0.99568,3.35,0.52,10.0,-0.6396150714996427,0.27613329778823315,-1.2397774836130884,-0.16525883526590046,-0.22536294519128952,-0.8515695956057471,-0.5769887875766118,-0.550760927167984,0.259475959215397,-0.8130223137748247,-0.39967505876552323,5
6.1,0.32,0.25,1.8,0.086,5.0,32.0,0.99464,3.36,0.44,10.1,-1.2731276736230213,-1.1449115527869826,-0.11425392957719378,-0.535131623682169,-0.043024241570553665,-1.0430776347300579,-0.4526881205495823,-1.107437746841493,0.32400072199192365,-1.2819442551732274,-0.30722518701226614,5
6.1,0.34,0.25,1.8,0.084,4.0,28.0,0.99464,3.36,0.44,10.1,-1.2731276736230213,-1.035600410435043,-0.11425392957719378,-0.535131623682169,-0.08354395348627253,-1.1388316542922132,-0.5769887875766118,-1.107437746841493,0.32400072199192365,-1.2819442551732274,-0.30722518701226614,5
7.3,0.43,0.24,2.5,0.078,27.0,67.0,0.99648,3.6,0.59,11.1,-0.5820230167611539,-0.5437002698513144,-0.16541409112427993,-0.017309719899392832,-0.20510308923342996,1.0635107956373608,0.6349427159369254,-0.12254798895759694,1.8725950286285962,-0.4027156150512227,0.6172735305203081,6
7.4,0.64,0.17,5.4,0.168,52.0,98.0,0.99736,3.28,0.5,9.5,-0.5244309620226647,0.6040667248440525,-0.5235352219538827,2.1279524529149665,1.61828394697393,3.4573612846912463,1.5982728853964037,0.34848624307381093,-0.19219738022030056,-0.9302527991244255,-0.8619244175318104,5
11.6,0.475,0.4,1.4,0.091,6.0,28.0,0.99704,3.07,0.65,10.0333333333333,1.8944353369938705,-0.29775019955945015,0.6531484936290981,-0.8310298544151842,0.05827503821874419,-0.9473236151679025,-0.5769887875766118,0.17720106778966802,-1.5472173985273876,-0.051024159002420445,-0.36885843484780206,6
9.2,0.54,0.31,2.3,0.1119999999999999,11.0,38.0,0.99699,3.24,0.56,10.9,0.5122260232701357,0.05751101308435418,0.1927070397053229,-0.16525883526590046,0.48373201333379295,-0.46855351735712547,-0.2662371200090381,0.15043775915152255,-0.4502964313264098,-0.5785613430756232,0.43237378701379386,5
8.3,0.85,0.14,2.5,0.093,13.0,54.0,0.99724,3.36,0.54,10.1,-0.0061024693762639646,1.7518337195394191,-0.677015706595141,-0.017309719899392832,0.09879475013446333,-0.27704547823281467,0.2309655480990797,0.2842543023422499,0.32400072199192365,-0.6957918284252239,-0.30722518701226614,5
8.0,0.83,0.27,2.0,0.08,11.0,63.0,0.99652,3.29,0.48,9.8,-0.1788786335917312,1.6425225771874794,-0.011933606483021464,-0.3871825083156616,-0.1645833773177108,-0.46855351735712547,0.510642048909896,-0.10113734204711622,-0.1276726174437711,-1.0474832844740263,-0.5845748022720374,4
7.2,0.605,0.02,1.9,0.096,10.0,31.0,0.995,3.46,0.53,11.8,-0.6396150714996427,0.4127722257281579,-1.2909376451601744,-0.4611570659989154,0.15957431800804206,-0.5643075369192809,-0.48376328730633966,-0.9147419246468099,0.9692483497572039,-0.7544070711000244,1.264422632793111,6
7.8,0.5,0.09,2.2,0.115,10.0,42.0,0.9971,3.18,0.62,9.5,-0.2940627430687092,-0.1611112716195254,-0.9328165143305717,-0.23923339294915397,0.5445115812073736,-0.5643075369192809,-0.14193645298200866,0.20931703815541883,-0.837445007985578,-0.22686988702682157,-0.8619244175318104,5
7.3,0.74,0.08,1.7,0.094,10.0,45.0,0.99576,3.24,0.5,9.8,-0.5820230167611539,1.150622436603751,-0.9839766758776577,-0.6091061813654229,0.1190546060923229,-0.5643075369192809,-0.04871095271173656,-0.5079396333469631,-0.4502964313264098,-0.9302527991244255,-0.5845748022720374,5
6.9,0.54,0.3,2.2,0.088,9.0,105.0,0.99725,3.25,1.18,10.5,-0.8123912357151094,0.05751101308435418,0.14154687815823674,-0.23923339294915397,-0.0025045296548345205,-0.6600615564814363,1.8157990526937053,0.28960696406985525,-0.3857716685498832,3.0555837027619965,0.06257430000076386,6
8.0,0.77,0.32,2.1,0.079,16.0,74.0,0.99656,3.27,0.5,9.8,-0.1788786335917312,1.3145891501316607,0.24386720125240904,-0.3132079506324078,-0.18484323327557037,0.010216580453651524,0.852468883234227,-0.07972669513657607,-0.25672214299682716,-0.9302527991244255,-0.5845748022720374,6
6.6,0.61,0.0,1.6,0.069,4.0,8.0,0.99396,3.33,0.37,10.4,-0.9851673999305766,0.44010001131614285,-1.3932579682543467,-0.6830807390486765,-0.3874417928541658,-1.1388316542922132,-1.198492122711759,-1.471418744320319,0.130426433662341,-1.6922509538968298,-0.029875571752493238,4
8.7,0.78,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,9.2,0.224265749577691,1.3692447213076304,1.2159102706470453,-0.6091061813654229,6.622468368565239,-0.37279949779497007,0.603867549180168,-0.25636453214838373,-1.9988907379630823,2.996968460087196,-1.1392740327915833,5
7.5,0.58,0.56,3.1,0.153,5.0,14.0,0.99476,3.21,1.03,11.6,-0.46683890728417593,0.27613329778823315,1.471711078382476,0.42653762620012975,1.3143861076060364,-1.0430776347300579,-1.012041122171215,-1.043205806109932,-0.6438707196559953,2.176355062639992,1.0795228892865951,6
7.7,0.75,0.27,3.8,0.11,34.0,89.0,0.99664,3.24,0.45,9.3,-0.35165479780719794,1.2052780077797207,-0.011933606483021464,0.9443595299829058,0.44321230141807577,1.733788932572449,1.3185963845855875,-0.0369054013155552,-0.4502964313264098,-1.223329012498427,-1.0468241610383244,5
6.8,0.815,0.0,1.2,0.267,16.0,29.0,0.99471,3.32,0.51,9.8,-0.8699832904535987,1.5605392204235244,-1.3932579682543467,-0.9789789697816916,3.624009686802026,0.010216580453651524,-0.5459136208198544,-1.0699691147480774,0.06590167088581153,-0.871637556449625,-0.5845748022720374,3
7.2,0.56,0.26,2.0,0.083,13.0,100.0,0.99586,3.26,0.52,9.9,-0.6396150714996427,0.16682215543629397,-0.06309376803010762,-0.3871825083156616,-0.10380380944413209,-0.27704547823281467,1.6604232189099184,-0.45441301607067214,-0.32124690577335663,-0.8130223137748247,-0.4921249305187803,5
8.2,0.885,0.2,1.4,0.086,7.0,31.0,0.9946,3.11,0.46,10.0,-0.06369452411475372,1.9431282186553138,-0.3700547373126243,-0.8310298544151842,-0.043024241570553665,-0.8515695956057471,-0.48376328730633966,-1.1288483937519738,-1.2891183474212755,-1.1647137698236267,-0.39967505876552323,5
5.2,0.49,0.26,2.3,0.09,23.0,74.0,0.9953,3.71,0.62,12.2,-1.7914561662694215,-0.2157668427954953,-0.06309376803010762,-0.16525883526590046,0.03801518226088462,0.6804947173887393,0.852468883234227,-0.7541620728179371,2.582367419170403,-0.22686988702682157,1.6342221198061393,6
7.2,0.45,0.15,2.0,0.078,10.0,28.0,0.99609,3.29,0.51,9.9,-0.6396150714996427,-0.4343891274993746,-0.625855545048055,-0.3871825083156616,-0.20510308923342996,-0.5643075369192809,-0.5769887875766118,-0.3313017963351554,-0.1276726174437711,-0.871637556449625,-0.4921249305187803,6
7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.99557,3.36,0.62,10.8,-0.46683890728417593,0.22147772661226328,-1.2909376451601744,0.056664837783860986,-0.22536294519128952,-0.46855351735712547,-0.3594626202793102,-0.6096402061719397,0.32400072199192365,-0.22686988702682157,0.3399239152605368,6
6.8,0.83,0.09,1.8,0.074,4.0,25.0,0.99534,3.38,0.45,9.6,-0.8699832904535987,1.6425225771874794,-0.9328165143305717,-0.535131623682169,-0.2861425130648682,-1.1388316542922132,-0.6702142878468839,-0.732751425907397,0.4530502475449797,-1.223329012498427,-0.7694745457785532,5
8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,-0.1788786335917312,0.385444440140173,-0.2677344142184521,-0.3132079506324078,-0.1645833773177108,0.8720027565130501,1.8157990526937053,-0.30989114942467466,-0.06314785466724451,-0.9888680417992258,-0.4921249305187803,5
7.1,0.755,0.15,1.8,0.107,20.0,84.0,0.99593,3.19,0.5,9.5,-0.6972071262381319,1.2326057933677057,-0.625855545048055,-0.535131623682169,0.382432733544497,0.39323265870227314,1.1632205508018005,-0.4169443839772566,-0.7729202452090513,-0.9302527991244255,-0.8619244175318104,5
8.0,0.81,0.25,3.4,0.076,34.0,85.0,0.99668,3.19,0.42,9.2,-0.1788786335917312,1.5332114348355401,-0.11425392957719378,0.6484612992498909,-0.24562280114914908,1.733788932572449,1.194295717558558,-0.015494754405015047,-0.7729202452090513,-1.399174740522828,-1.1392740327915833,5
7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,-0.5244309620226647,0.6040667248440525,-1.0351368374247438,-0.535131623682169,0.24061374183948034,-0.7558155760435917,-0.7323646213603986,-0.3259491346075501,-0.06314785466724451,-0.4613308577260231,-0.7694745457785532,5
6.6,0.64,0.31,6.1,0.083,7.0,49.0,0.99718,3.35,0.68,10.3,-0.9851673999305766,0.6040667248440525,0.1927070397053229,2.645774356697742,-0.10380380944413209,-0.8515695956057471,0.07558971431529289,0.2521383319764397,0.259475959215397,0.12482156902198069,-0.12232544350575032,5
6.7,0.48,0.02,2.2,0.08,36.0,111.0,0.99524,3.1,0.53,9.7,-0.9275753451920874,-0.2704224139714652,-1.2909376451601744,-0.23923339294915397,-0.1645833773177108,1.9252969716967596,2.0022500532342495,-0.7862780431836879,-1.3536431101978021,-0.7544070711000244,-0.6770246740252962,5
6.0,0.49,0.0,2.3,0.068,15.0,33.0,0.99292,3.58,0.59,12.5,-1.33071972836151,-0.2157668427954953,-1.3932579682543467,-0.16525883526590046,-0.40770164881202536,-0.08553743910850388,-0.42161295379282493,-2.0280955639937686,1.74354550307554,-0.4027156150512227,1.9115717350659123,6
